n_triangles,chromatic_number,max_deg,class
391,12,15,0
1554,21,23,1
682,15,18,0
1940,23,24,1
781,16,21,0
2024,24,24,1
714,15,18,0
1568,21,24,1
459,13,18,0
1538,20,23,1
433,12,18,0
1687,22,23,1
572,13,17,0
2300,25,24,1
338,10,15,0
1695,22,24,1
1021,18,19,0
1494,21,24,1
608,14,19,0
2177,24,24,1
656,13,19,0
1967,23,24,1
503,14,16,0
2030,24,24,1
258,11,13,0
1649,22,24,1
815,17,19,0
1658,21,22,1
469,14,19,0
1998,23,24,1
621,12,19,0
1962,23,24,1
767,16,19,0
1981,23,23,1
1288,20,22,0
2300,25,24,1
689,13,19,0
1927,22,24,1
1066,18,20,0
1904,22,23,1
564,14,18,0
2079,24,24,1
320,11,16,0
2027,24,24,1
764,15,20,0
1550,22,24,1
415,11,17,0
1771,23,23,1
460,14,17,0
1777,23,24,1
1381,19,23,0
2024,24,23,1
461,13,16,0
1925,23,24,1
335,11,16,0
1808,23,24,1
594,14,18,0
1964,23,24,1
541,14,19,0
1482,21,23,1
620,16,16,0
1771,23,22,1
417,12,17,0
1946,22,24,1
628,14,18,0
2090,24,24,1
574,15,18,0
1145,20,20,1
307,12,15,0
1359,20,23,1
693,16,19,0
1660,22,23,1
668,14,18,0
1891,22,24,1
567,14,19,0
1391,21,23,1
527,12,19,0
1694,21,23,1
556,15,18,0
2300,25,24,1
1175,17,22,0
1943,23,24,1
466,14,16,0
1656,22,24,1
451,11,18,0
1787,23,24,1
738,16,19,0
2095,23,24,1
657,14,19,0
2047,23,24,1
679,13,19,0
1787,23,24,1
358,10,17,0
1829,22,23,1
417,14,16,0
1641,22,23,1
542,14,17,0
2300,25,24,1
893,15,20,0
1510,20,24,1
1226,17,22,0
2300,25,24,1
746,15,20,0
1822,22,23,1
1139,18,21,0
1836,23,24,1
387,12,16,0
1682,22,23,1
379,11,16,0
2066,23,24,1
613,13,19,0
1659,20,24,1
612,14,19,0
1910,22,24,1
577,15,16,0
2025,24,24,1
534,14,18,0
2045,24,24,1
770,14,20,0
1335,20,23,1
759,14,20,0
1685,22,23,1
641,15,17,0
2151,23,24,1
1074,16,23,0
1691,21,23,1
467,13,16,0
1612,22,23,1
730,16,19,0
2025,24,24,1
746,17,17,0
1742,22,24,1
1065,18,20,0
1935,23,24,1
742,16,21,0
2024,24,24,1
601,12,21,0
1521,21,23,1
800,14,20,0
1971,23,24,1
1021,16,21,0
1819,23,24,1
391,12,16,0
1758,21,23,1
593,13,17,0
2024,24,24,1
522,14,17,0
1504,21,23,1
616,14,18,0
1574,21,23,1
698,15,19,0
1557,21,22,1
952,18,19,0
2060,23,24,1
907,18,20,0
1969,23,24,1
788,16,19,0
1814,22,24,1
558,15,16,0
1967,23,24,1
282,10,15,0
1774,21,24,1
1002,19,19,0
1996,23,24,1
643,15,18,0
1203,20,23,1
738,13,20,0
2277,24,24,1
751,17,19,0
1898,23,24,1
1145,19,22,0
2030,24,24,1
448,14,14,0
1592,21,23,1
477,13,17,0
1569,22,22,1
454,14,15,0
1925,23,24,1
637,13,18,0
1175,19,22,1
521,14,19,0
2045,24,24,1
444,12,17,0
1589,22,23,1
745,16,17,0
2195,24,24,1
619,15,18,0
1747,21,24,1
501,13,17,0
1967,23,24,1
690,16,18,0
2177,24,24,1
831,17,20,0
1587,22,23,1
472,14,17,0
1772,23,23,1
445,13,17,0
2255,24,24,1
517,12,17,0
1171,19,22,1
661,16,16,0
1981,23,24,1
367,12,16,0
1598,21,24,1
731,14,19,0
2090,24,24,1
596,12,19,0
1862,23,23,1
731,14,18,0
1925,23,24,1
205,9,11,0
1522,21,22,1
1001,16,21,0
2195,24,24,1
772,15,19,0
2047,23,24,1
515,13,17,0
1333,20,22,1
928,17,19,0
1417,21,23,1
579,13,18,0
1624,20,24,1
693,17,18,0
2060,24,24,1
430,13,16,0
1942,22,24,1
412,13,16,0
2300,25,24,1
572,13,18,0
1191,19,24,1
640,15,19,0
2024,24,23,1
335,10,16,0
1885,23,24,1
833,15,19,0
1836,22,24,1
405,11,17,0
1970,23,24,1
530,12,17,0
1517,19,24,1
939,16,20,0
2095,23,24,1
398,12,17,0
2025,24,24,1
878,17,20,0
1798,23,24,1
456,13,15,0
1733,22,23,1
742,15,18,0
1453,21,22,1
781,15,18,0
2300,25,24,1
292,12,14,0
2024,24,23,1
743,14,20,0
1936,22,24,1
442,12,16,0
2052,24,24,1
432,12,17,0
2255,24,24,1
829,17,19,0
1986,22,24,1
1139,17,21,0
1622,21,24,1
664,14,20,0
1656,20,23,1
471,12,17,0
1817,23,24,1
975,18,19,0
2027,24,24,1
651,15,20,0
1179,19,24,1
599,14,18,0
1458,21,24,1
399,13,17,0
1390,19,23,1
581,15,17,0
1813,21,24,1
812,15,20,0
2045,24,24,1
333,12,15,0
1550,20,23,1
418,13,17,0
1443,21,24,1
741,17,19,0
1413,21,22,1
671,14,19,0
1093,17,21,1
697,14,20,0
1801,23,24,1
421,13,18,0
1862,23,23,1
575,12,17,0
1781,22,24,1
589,13,18,0
1473,21,23,1
747,15,19,0
1924,23,23,1
423,12,17,0
1946,22,24,1
789,17,18,0
1699,22,24,1
881,17,19,0
1737,22,24,1
400,12,17,0
1371,21,24,1
939,18,19,0
2077,23,24,1
619,14,20,0
1336,18,24,1
508,13,17,0
1981,23,23,1
571,12,18,0
1786,23,23,1
887,17,20,0
1678,22,23,1
476,13,16,0
1680,22,24,1
583,14,18,0
1862,21,24,1
1107,19,22,0
1817,22,23,1
427,11,17,0
1996,23,24,1
1176,19,21,0
1955,22,24,1
660,13,21,0
1813,23,24,1
780,15,21,0
2300,25,24,1
342,10,15,0
2214,24,24,1
1132,17,21,0
1487,21,24,1
452,14,17,0
1455,21,23,1
359,9,14,0
1709,22,24,1
842,16,20,0
1843,23,24,1
549,14,17,0
1940,23,24,1
571,14,18,0
2047,23,24,1
292,11,15,0
1756,22,24,1
497,13,18,0
1555,22,22,1
1363,19,21,0
2177,24,24,1
638,14,19,0
2027,24,24,1
349,11,13,0
2043,23,24,1
502,13,18,0
2024,24,23,1
720,15,18,0
1891,23,23,1
736,14,20,0
1981,23,23,1
1072,17,23,0
2277,24,24,1
395,11,16,0
2024,24,23,1
575,11,19,0
1924,23,23,1
395,10,17,0
2062,23,24,1
664,13,20,0
2029,23,24,1
264,10,14,0
1444,18,24,1
554,14,18,0
2300,25,24,1
858,14,21,0
1753,22,23,1
954,16,20,0
1553,22,23,1
452,13,16,0
1771,23,22,1
1501,21,21,0
2024,24,23,1
252,10,14,0
2060,24,24,1
727,15,19,0
2234,24,24,1
461,13,17,0
1829,22,23,1
801,15,19,0
1774,23,23,1
574,15,18,0
1780,23,24,1
673,14,19,0
1549,21,24,1
637,14,20,0
1596,22,23,1
625,15,17,0
1854,21,24,1
611,15,17,0
1777,23,23,1
855,17,20,0
2045,24,24,1
418,14,16,0
1861,23,24,1
559,14,18,0
1495,21,23,1
399,13,16,0
1871,23,24,1
661,13,20,0
1256,19,23,1
569,13,20,0
2044,23,24,1
431,14,17,0
2195,24,24,1
1211,20,21,0
2060,24,24,1
1166,16,22,0
2060,24,24,1
1074,18,21,0
2024,24,24,1
1344,19,22,0
2025,24,24,1
284,12,14,0
1883,23,24,1
700,16,20,0
2024,24,23,1
858,17,20,0
1784,23,24,1
842,18,20,0
2300,25,24,1
544,14,16,0
2115,24,24,1
697,14,18,0
1924,23,23,1
219,8,12,0
2144,24,24,1
626,13,19,0
1891,23,23,1
1104,18,21,0
1927,22,24,1
608,12,19,0
1705,21,24,1
399,13,15,0
1633,21,24,1
703,17,17,0
2002,23,24,1
907,16,20,0
1807,23,23,1
682,16,17,0
1961,23,23,1
1078,17,21,0
1771,23,22,1
467,13,17,0
1547,21,23,1
394,11,17,0
2300,25,24,1
484,12,16,0
1640,22,24,1
581,15,17,0
1446,21,24,1
673,14,18,0
1715,22,23,1
276,12,14,0
1797,22,24,1
701,15,19,0
1705,22,24,1
328,12,16,0
2030,24,24,1
352,11,14,0
2030,24,24,1
1089,18,20,0
1074,18,21,1
813,17,19,0
2102,24,24,1
1014,18,20,0
1240,20,23,1
545,13,18,0
1570,22,23,1
265,10,12,0
1781,23,23,1
591,14,18,0
2160,24,24,1
499,13,17,0
1313,20,24,1
930,17,21,0
2300,25,24,1
1100,16,21,0
1802,22,23,1
742,13,21,0
1517,21,24,1
414,11,17,0
1673,22,23,1
851,16,19,0
1981,23,23,1
550,13,17,0
1997,23,24,1
524,15,18,0
2300,25,24,1
824,14,21,0
2034,24,24,1
445,12,19,0
1511,21,24,1
814,14,21,0
2039,24,24,1
387,12,16,0
1454,20,24,1
669,14,18,0
1864,22,23,1
437,13,15,0
1652,22,23,1
615,14,18,0
1547,20,24,1
796,16,19,0
2115,24,24,1
854,17,19,0
2300,25,24,1
806,16,22,0
1954,23,24,1
632,15,18,0
1496,21,22,1
550,12,18,0
1882,23,24,1
412,11,17,0
1991,23,24,1
491,13,16,0
2300,25,24,1
659,14,18,0
1871,23,24,1
708,14,21,0
1396,20,23,1
733,16,19,0
1948,22,24,1
719,14,19,0
2233,23,24,1
318,11,14,0
1626,20,23,1
372,12,16,0
1631,22,22,1
498,12,18,0
1892,23,24,1
747,15,18,0
1606,21,22,1
1253,18,22,0
1735,22,24,1
639,14,18,0
1772,23,23,1
574,14,18,0
1500,21,24,1
705,14,20,0
1996,23,24,1
1079,17,20,0
1438,21,23,1
966,16,20,0
1627,22,24,1
468,12,17,0
2039,24,24,1
1027,18,19,0
1807,23,23,1
740,13,22,0
2030,24,24,1
694,16,18,0
1604,22,24,1
945,18,21,0
1730,22,22,1
739,15,19,0
1482,19,24,1
647,15,19,0
2069,24,24,1
489,15,15,0
2277,24,24,1
477,13,16,0
2030,24,24,1
1030,16,21,0
1868,21,24,1
414,12,15,0
1778,23,24,1
666,13,19,0
2144,24,24,1
672,13,19,0
1816,23,23,1
721,17,18,0
2144,24,24,1
415,13,17,0
1580,22,23,1
558,12,19,0
2052,24,24,1
705,15,20,0
1855,22,24,1
871,17,20,0
1805,22,24,1
510,13,17,0
1814,22,24,1
568,13,18,0
1420,19,22,1
587,13,18,0
1461,21,22,1
263,10,14,0
2300,25,24,1
946,16,21,0
2233,23,24,1
329,12,15,0
1609,21,24,1
1121,18,21,0
1917,23,24,1
352,13,15,0
2027,24,24,1
629,14,17,0
1445,20,23,1
950,16,20,0
1957,22,24,1
446,13,17,0
2277,24,24,1
971,18,21,0
2300,25,24,1
334,12,16,0
1739,22,23,1
907,14,22,0
1671,22,24,1
396,13,17,0
1536,19,24,1
558,14,17,0
1487,21,23,1
610,16,17,0
2072,23,24,1
870,18,20,0
1953,23,24,1
617,15,17,0
1826,23,23,1
663,14,18,0
1694,21,23,1
857,16,19,0
1539,18,23,1
649,14,19,0
1717,22,24,1
1017,17,19,0
1771,23,22,1
543,12,19,0
1266,20,22,1
580,15,17,0
1691,22,24,1
637,14,20,0
2277,24,24,1
867,14,21,0
2045,24,24,1
698,15,20,0
1981,23,23,1
806,16,20,0
1655,22,23,1
940,17,19,0
2300,25,24,1
1101,17,20,0
1807,23,24,1
430,12,16,0
2155,23,24,1
433,10,17,0
2234,24,24,1
581,14,18,0
1961,23,23,1
920,18,20,0
1601,21,23,1
983,17,20,0
1727,22,24,1
762,16,20,0
1872,23,24,1
572,14,16,0
2072,22,24,1
908,18,19,0
1925,23,24,1
375,13,15,0
1853,21,24,1
1177,18,20,0
2024,24,24,1
534,11,18,0
1370,20,24,1
1119,19,20,0
1726,22,24,1
287,11,15,0
1837,23,23,1
927,17,20,0
1260,19,23,1
419,12,18,0
2102,24,24,1
464,14,16,0
2212,23,24,1
896,16,22,0
2300,25,24,1
639,15,17,0
1595,22,22,1
969,17,20,0
1876,23,23,1
805,16,18,0
1871,23,24,1
327,12,16,0
1583,22,23,1
478,14,15,0
1924,23,23,1
468,13,15,0
1637,21,24,1
679,16,18,0
2024,24,23,1
777,14,21,0
1793,23,24,1
657,13,19,0
1943,22,24,1
603,14,19,0
1837,22,24,1
462,13,16,0
1780,23,24,1
963,17,19,0
1445,20,24,1
829,17,18,0
1739,22,24,1
1160,18,21,0
1973,22,24,1
588,14,19,0
1771,23,22,1
974,17,20,0
1021,18,23,1
281,10,13,0
1866,22,23,1
403,11,16,0
2300,25,24,1
1006,18,20,0
1868,23,24,1
561,13,18,0
2300,25,24,1
1014,17,20,0
2024,24,23,1
350,10,16,0
1996,23,24,1
469,13,17,0
1835,22,23,1
327,10,16,0
1544,20,23,1
1013,17,22,0
1791,23,24,1
1602,21,22,0
1954,23,24,1
509,11,17,0
1704,22,23,1
380,12,15,0
2300,25,24,1
617,14,18,0
2080,23,24,1
497,12,19,0
1473,20,22,1
376,13,15,0
1845,22,24,1
642,14,20,0
1772,22,24,1
462,13,15,0
1781,23,23,1
491,14,16,0
1826,23,23,1
637,13,19,0
1221,20,23,1
739,13,21,0
1695,22,24,1
1079,16,21,0
1910,23,24,1
830,14,20,0
1737,22,23,1
748,16,20,0
1402,21,23,1
691,17,16,0
1743,22,23,1
511,14,16,0
2025,24,24,1
724,14,20,0
2069,24,24,1
721,15,20,0
2024,24,24,1
407,11,15,0
1807,23,23,1
1000,16,22,0
2160,24,24,1
409,12,21,0
2214,24,24,1
748,16,20,0
2045,24,24,1
1118,18,20,0
1952,22,24,1
270,11,15,0
1489,20,22,1
940,17,20,0
1639,21,24,1
823,14,21,0
2300,25,24,1
427,12,16,0
2024,24,23,1
548,14,17,0
1543,22,23,1
696,15,18,0
1817,23,24,1
1056,16,22,0
1796,23,24,1
333,11,18,0
1776,22,24,1
640,13,20,0
1661,20,24,1
758,16,21,0
1608,21,24,1
435,12,17,0
1792,23,23,1
717,16,19,0
2122,23,24,1
619,14,18,0
1967,23,24,1
706,15,18,0
1482,20,24,1
801,17,18,0
1921,23,24,1
783,17,20,0
1563,22,23,1
971,16,21,0
1519,21,23,1
627,15,18,0
1870,22,24,1
816,15,19,0
1568,22,22,1
236,10,14,0
1347,21,22,1
700,15,18,0
2012,23,24,1
219,10,12,0
1924,23,23,1
684,13,19,0
1035,17,22,1
684,17,16,0
2045,24,24,1
734,16,19,0
1023,16,23,1
716,17,18,0
1374,21,22,1
715,15,18,0
1774,23,23,1
599,15,18,0
1933,22,24,1
842,16,19,0
1677,22,22,1
1006,16,22,0
1542,22,22,1
594,14,18,0
1625,22,23,1
616,15,17,0
1551,20,23,1
403,12,16,0
2300,25,24,1
759,14,19,0
1750,21,24,1
433,13,18,0
1846,21,24,1
938,17,21,0
1822,22,24,1
907,18,18,0
1942,23,24,1
924,15,21,0
1464,20,22,1
464,15,16,0
2214,24,24,1
678,15,17,0
2234,24,24,1
461,13,17,0
1729,20,24,1
581,16,16,0
2057,23,24,1
931,16,22,0
1279,20,22,1
1435,21,21,0
2079,24,24,1
283,10,14,0
2115,24,24,1
789,15,20,0
2102,24,24,1
837,18,17,0
2024,24,23,1
499,13,15,0
2300,25,24,1
413,12,17,0
1468,21,21,1
931,18,19,0
1792,23,23,1
990,17,20,0
1775,22,24,1
400,12,16,0
1631,22,24,1
691,14,20,0
2212,23,24,1
397,13,15,0
1870,23,24,1
801,15,20,0
1963,23,24,1
880,17,21,0
2300,25,24,1
937,17,19,0
1850,21,24,1
527,14,19,0
1945,23,24,1
385,11,17,0
1701,22,23,1
1308,18,22,0
1181,19,23,1
695,16,18,0
1363,21,22,1
597,13,18,0
2052,24,24,1
478,12,17,0
2214,24,24,1
711,14,21,0
2038,23,24,1
463,12,17,0
2300,25,24,1
517,13,17,0
1605,22,23,1
387,12,16,0
2025,24,24,1
393,13,15,0
1855,23,24,1
564,14,17,0
1530,20,24,1
543,13,20,0
1474,20,22,1
896,17,21,0
1807,23,23,1
356,13,15,0
1829,22,23,1
776,16,20,0
1541,22,21,1
578,13,19,0
1320,19,23,1
462,14,16,0
1832,22,23,1
907,17,20,0
1595,22,22,1
822,15,21,0
1360,19,24,1
1472,20,22,0
1708,22,24,1
525,13,18,0
1862,23,23,1
512,12,18,0
1682,21,23,1
589,13,19,0
1657,22,24,1
757,16,19,0
1448,20,23,1
565,14,18,0
1578,22,23,1
765,15,19,0
1439,21,23,1
442,12,18,0
1320,20,21,1
1008,18,20,0
1571,22,23,1
366,13,17,0
1921,23,24,1
692,14,19,0
1901,22,24,1
708,16,18,0
2069,24,24,1
379,11,13,0
1961,23,23,1
799,16,20,0
1336,19,23,1
917,17,21,0
1421,20,24,1
742,15,20,0
1632,22,23,1
750,15,18,0
1818,21,24,1
740,13,20,0
1663,22,23,1
857,17,19,0
1836,23,24,1
510,12,18,0
2300,25,24,1
698,13,19,0
1554,22,23,1
794,17,20,0
1787,23,24,1
779,16,21,0
2214,24,24,1
498,15,17,0
1603,21,22,1
689,16,21,0
1772,23,24,1
302,11,15,0
2034,24,24,1
939,17,20,0
1402,21,23,1
305,11,16,0
1777,23,23,1
969,17,19,0
1447,21,24,1
884,17,20,0
1922,22,24,1
669,14,19,0
1535,21,22,1
741,16,20,0
2177,24,24,1
1105,19,19,0
1927,23,24,1
606,15,20,0
2024,24,24,1
999,18,19,0
2300,25,24,1
825,16,21,0
2150,22,24,1
484,13,17,0
1844,22,24,1
1102,16,21,0
1856,22,24,1
701,16,19,0
1852,21,24,1
762,16,18,0
1675,22,24,1
696,13,19,0
1794,22,24,1
571,13,20,0
2255,24,24,1
582,15,19,0
2027,24,24,1
332,11,15,0
1141,17,22,1
668,14,19,0
2024,24,23,1
1126,18,22,0
1785,21,24,1
998,18,20,0
1907,22,24,1
618,14,19,0
1822,23,24,1
740,17,17,0
1931,23,24,1
202,9,12,0
1780,22,24,1
437,12,16,0
1862,23,23,1
797,16,20,0
1529,21,22,1
271,10,14,0
2115,24,24,1
578,15,17,0
1439,21,23,1
608,15,19,0
1058,18,22,1
600,15,17,0
1771,23,22,1
320,11,14,0
2052,24,24,1
455,12,16,0
1432,21,22,1
381,12,15,0
1767,22,24,1
540,13,18,0
1755,22,24,1
827,15,19,0
1407,21,23,1
1082,18,20,0
2080,23,24,1
966,17,21,0
2095,23,24,1
511,13,18,0
1278,20,22,1
605,14,18,0
2024,24,23,1
664,15,20,0
2027,24,24,1
676,16,20,0
1641,21,24,1
1009,18,21,0
2027,24,24,1
573,15,16,0
1382,20,24,1
580,15,17,0
1420,21,23,1
1180,19,20,0
2024,24,23,1
786,16,19,0
1771,23,22,1
701,16,19,0
2177,24,24,1
389,13,17,0
2027,24,24,1
524,14,16,0
2277,24,24,1
1256,19,21,0
2090,24,24,1
389,13,17,0
2195,24,24,1
658,15,18,0
2090,24,24,1
243,9,15,0
1816,23,23,1
719,16,19,0
2024,24,24,1
423,13,17,0
1849,23,23,1
1046,18,21,0
1738,22,23,1
1185,20,20,0
1678,21,24,1
663,15,18,0
1473,20,23,1
579,14,17,0
1796,22,23,1
564,15,17,0
1355,21,23,1
858,15,19,0
1607,20,23,1
662,13,20,0
2024,24,23,1
266,12,12,0
1575,20,24,1
646,14,18,0
1967,23,24,1
881,14,21,0
2300,25,24,1
463,14,17,0
1315,20,22,1
820,16,20,0
1885,23,24,1
475,13,18,0
1852,23,24,1
451,13,16,0
2160,24,24,1
634,15,20,0
2144,24,24,1
600,12,20,0
1642,22,23,1
517,14,19,0
1660,22,22,1
538,12,19,0
2047,23,24,1
740,17,18,0
1962,23,24,1
716,16,18,0
1967,23,24,1
346,12,15,0
1928,23,24,1
791,17,20,0
1839,22,24,1
938,18,19,0
1792,23,23,1
657,15,18,0
1856,22,24,1
958,18,20,0
2069,24,24,1
923,15,20,0
1926,22,24,1
1331,20,22,0
1916,22,24,1
767,16,20,0
2300,25,24,1
873,18,19,0
2300,25,24,1
526,13,17,0
2023,23,24,1
831,16,20,0
1621,20,24,1
385,13,15,0
1876,23,23,1
571,13,18,0
2024,24,23,1
604,13,19,0
2024,24,23,1
607,14,18,0
1942,23,24,1
1167,19,23,0
2079,24,24,1
583,14,16,0
1662,21,24,1
568,12,18,0
1497,20,24,1
482,12,17,0
1892,23,24,1
655,15,17,0
1458,20,23,1
301,11,15,0
1287,19,23,1
799,17,19,0
1520,21,24,1
333,10,14,0
1658,21,23,1
751,15,20,0
1921,23,24,1
1286,19,21,0
2039,24,24,1
394,12,15,0
1708,22,24,1
956,16,20,0
2034,24,24,1
592,16,17,0
1852,23,24,1
450,14,16,0
1622,22,23,1
244,10,13,0
2039,23,24,1
730,16,17,0
1397,20,24,1
464,13,17,0
1856,22,24,1
620,16,20,0
2300,25,24,1
300,11,13,0
1597,22,24,1
436,13,17,0
2072,23,24,1
527,12,17,0
1561,22,23,1
406,13,16,0
2027,24,24,1
769,16,19,0
2039,24,24,1
237,10,15,0
1943,23,24,1
539,13,17,0
1831,23,24,1
754,17,18,0
1862,23,23,1
422,12,16,0
1996,23,24,1
944,17,19,0
2034,24,24,1
501,15,16,0
1597,21,24,1
387,13,14,0
1695,22,24,1
535,15,18,0
1852,23,24,1
1094,18,21,0
2138,23,24,1
255,12,15,0
2144,24,24,1
989,18,21,0
2300,25,24,1
821,15,19,0
1706,22,23,1
349,12,16,0
1753,22,24,1
943,16,20,0
2300,25,24,1
328,12,17,0
1637,22,23,1
584,12,19,0
1231,17,23,1
549,14,19,0
1651,22,23,1
406,13,16,0
1745,22,24,1
198,10,13,0
1891,23,23,1
482,13,17,0
2130,22,24,1
631,14,19,0
2177,24,24,1
1085,18,23,0
1728,21,23,1
1000,18,19,0
1568,19,24,1
730,14,19,0
1837,23,23,1
683,15,19,0
2300,25,24,1
856,16,19,0
2086,23,24,1
444,12,16,0
2024,24,23,1
889,16,21,0
1771,23,23,1
540,15,17,0
1857,22,24,1
573,15,17,0
1246,19,24,1
860,17,19,0
2300,25,24,1
1124,17,23,0
1456,20,24,1
409,12,18,0
1551,21,24,1
951,15,21,0
1562,21,24,1
600,15,17,0
1981,23,23,1
447,13,18,0
2195,24,24,1
792,14,20,0
1661,22,23,1
518,12,18,0
1879,22,24,1
799,16,18,0
1576,20,24,1
1368,21,21,0
1541,22,22,1
916,17,20,0
2300,25,24,1
267,11,14,0
1827,23,24,1
535,15,17,0
1786,23,23,1
644,13,19,0
1734,21,24,1
543,14,18,0
1496,21,24,1
316,12,15,0
1700,21,24,1
504,13,17,0
1542,22,22,1
630,16,17,0
2024,24,23,1
557,14,19,0
2115,24,24,1
691,17,17,0
1876,23,23,1
310,11,14,0
2300,25,24,1
660,16,18,0
1663,22,23,1
951,15,22,0
1346,21,22,1
581,14,17,0
1793,21,24,1
459,13,17,0
1892,23,24,1
627,15,21,0
2233,23,24,1
1086,17,21,0
1808,23,24,1
263,11,15,0
2009,23,24,1
570,14,16,0
1773,23,24,1
646,15,17,0
1322,20,23,1
1128,18,21,0
1631,21,24,1
887,16,20,0
2300,25,24,1
368,13,15,0
1796,23,24,1
545,13,18,0
2300,25,24,1
351,12,15,0
1979,23,24,1
553,13,17,0
1177,19,21,1
403,12,16,0
1786,23,23,1
483,14,17,0
2027,24,24,1
935,16,20,0
1945,23,24,1
409,13,16,0
2052,24,24,1
775,13,21,0
1771,23,22,1
659,14,18,0
2024,24,23,1
334,13,17,0
1726,22,23,1
611,13,18,0
1820,23,24,1
944,18,19,0
2115,24,24,1
631,14,19,0
1778,22,24,1
875,16,19,0
1790,22,24,1
445,13,16,0
1724,22,24,1
601,15,18,0
1289,20,23,1
534,11,18,0
2090,24,24,1
360,13,16,0
1238,19,24,1
525,14,18,0
1299,20,23,1
311,10,16,0
1417,20,23,1
1097,19,20,0
1606,22,22,1
886,17,19,0
1157,20,20,1
481,12,18,0
1618,22,22,1
882,17,21,0
1594,20,23,1
646,14,20,0
1898,23,24,1
615,15,17,0
1639,21,24,1
283,12,13,0
1717,20,24,1
589,14,19,0
1901,23,24,1
533,14,16,0
1421,20,22,1
752,16,19,0
2039,24,24,1
846,17,21,0
1891,23,23,1
267,11,13,0
1631,22,22,1
632,14,19,0
1441,20,22,1
1003,16,21,0
1644,22,24,1
588,14,19,0
2234,24,24,1
855,15,21,0
2233,23,24,1
284,12,13,0
2090,24,24,1
835,15,19,0
1428,19,24,1
1077,17,22,0
2034,24,24,1
709,15,18,0
1889,22,24,1
475,13,19,0
2025,24,24,1
814,16,20,0
2012,23,24,1
648,14,18,0
1490,20,24,1
354,10,16,0
1593,20,24,1
859,18,20,0
1772,23,24,1
949,17,21,0
1847,22,24,1
780,16,19,0
1666,22,23,1
445,12,17,0
1572,19,24,1
795,17,19,0
1894,22,24,1
987,18,20,0
1428,21,22,1
572,15,19,0
1936,23,24,1
486,13,18,0
1940,22,23,1
494,14,17,0
1780,23,24,1
382,13,17,0
2102,24,24,1
275,11,14,0
1758,22,24,1
607,14,17,0
1799,23,23,1
529,13,20,0
2008,22,24,1
449,13,18,0
1504,21,24,1
669,15,19,0
1739,21,24,1
655,13,19,0
1475,21,23,1
425,13,17,0
1865,23,24,1
376,13,14,0
1588,21,23,1
434,12,20,0
1862,22,24,1
899,17,19,0
1851,22,24,1
647,15,19,0
1436,20,22,1
554,15,18,0
2144,24,24,1
521,13,19,0
2005,23,24,1
1400,19,23,0
2008,23,24,1
1057,18,20,0
1795,23,24,1
1059,17,20,0
1967,23,24,1
1080,16,21,0
2034,24,24,1
620,15,19,0
1557,22,23,1
695,15,20,0
2079,24,24,1
675,16,18,0
1590,21,23,1
777,16,21,0
2233,23,24,1
526,13,17,0
1661,22,23,1
474,12,18,0
2024,24,23,1
398,12,16,0
1432,21,22,1
915,16,20,0
2023,23,24,1
336,12,13,0
1417,20,22,1
385,12,15,0
1872,23,24,1
644,16,18,0
1459,20,23,1
469,13,16,0
2052,24,24,1
331,11,14,0
1711,22,22,1
582,13,18,0
1385,21,22,1
911,16,21,0
1455,21,22,1
368,12,15,0
1991,23,24,1
1008,17,22,0
1452,20,23,1
488,13,18,0
1456,21,23,1
398,11,17,0
2195,24,24,1
710,16,18,0
2024,24,23,1
624,14,19,0
1530,20,23,1
580,14,19,0
2160,24,24,1
818,15,21,0
1682,22,23,1
514,14,17,0
1786,22,24,1
489,15,16,0
1550,21,23,1
436,13,16,0
1196,19,22,1
1103,17,22,0
1329,20,22,1
1101,17,21,0
1673,22,23,1
670,14,19,0
2069,24,24,1
502,15,15,0
1847,23,24,1
662,16,17,0
1962,23,24,1
678,13,19,0
1708,22,23,1
864,16,19,0
1655,21,24,1
830,18,19,0
1642,21,24,1
458,13,17,0
2214,24,24,1
814,16,22,0
1638,22,23,1
379,13,15,0
1706,22,24,1
613,15,16,0
1228,18,22,1
297,12,17,0
2255,24,24,1
789,15,20,0
2024,24,23,1
660,15,18,0
2102,24,24,1
423,14,15,0
1984,23,24,1
745,15,19,0
2047,23,24,1
702,16,19,0
1915,23,24,1
609,14,16,0
1763,20,24,1
1059,18,20,0
2192,23,24,1
644,15,19,0
2177,24,24,1
498,13,15,0
1907,23,24,1
567,15,18,0
1352,20,24,1
882,16,19,0
1883,23,24,1
724,16,18,0
2066,23,24,1
924,16,19,0
1947,21,24,1
547,14,15,0
2025,24,24,1
987,16,22,0
1784,23,24,1
768,16,18,0
1726,22,24,1
432,13,16,0
1981,23,23,1
322,10,15,0
1645,22,22,1
1187,20,20,0
2300,25,24,1
556,12,19,0
1685,21,24,1
464,13,17,0
1700,22,24,1
547,14,17,0
2129,24,24,1
914,16,20,0
2030,24,24,1
375,12,18,0
1778,22,24,1
836,15,20,0
1693,22,22,1
768,17,19,0
1520,20,23,1
508,15,16,0
2160,24,24,1
385,13,15,0
1557,22,23,1
699,14,19,0
1629,22,23,1
1123,19,19,0
1942,23,23,1
909,16,20,0
1765,22,23,1
725,14,18,0
1696,21,24,1
637,15,18,0
2030,24,24,1
889,16,20,0
2300,25,24,1
456,14,14,0
2069,24,24,1
232,9,13,0
1774,23,23,1
1153,20,20,0
2300,25,24,1
