n_triangles,chromatic_number,max_deg,class
121696,87,97,1
64053,67,84,0
103570,81,96,1
37673,51,74,0
146463,93,98,1
38296,55,73,0
133890,91,98,1
50638,59,76,0
130553,90,98,1
49189,57,76,0
113748,86,96,1
48595,55,81,0
119404,88,97,1
52414,56,76,0
120650,86,98,1
38509,45,74,0
143517,95,98,1
44323,55,73,0
115494,86,97,1
41383,55,72,0
124543,88,97,1
52126,51,80,0
129178,90,98,1
49772,58,77,0
132293,91,99,1
46677,48,77,0
123152,87,96,1
44506,54,75,0
123391,87,98,1
41488,52,73,0
117600,86,97,1
36245,50,73,0
146935,95,99,1
44832,53,73,0
117600,87,96,1
52842,57,76,0
141343,91,98,1
45678,58,73,0
135765,91,98,1
33490,45,71,0
137306,94,98,1
55384,57,79,0
121859,87,98,1
50258,54,78,0
117043,86,97,1
46311,53,76,0
135125,89,98,1
44724,54,74,0
125395,88,99,1
39924,48,74,0
111779,86,96,1
41077,54,74,0
134476,90,98,1
43488,53,77,0
127380,90,98,1
56800,62,82,0
139916,94,97,1
49700,57,76,0
120366,86,98,1
49401,56,75,0
143686,92,98,1
47735,51,79,0
114362,84,98,1
43930,52,74,0
132185,92,97,1
55880,59,80,0
140703,93,98,1
43390,56,73,0
120199,88,97,1
51233,57,78,0
144254,92,98,1
52112,58,78,0
127765,91,99,1
50075,55,75,0
112371,85,95,1
38128,49,74,0
144214,94,99,1
67040,59,86,0
119847,88,96,1
38857,51,71,0
133078,91,98,1
37411,49,68,0
123310,88,97,1
31241,49,67,0
136613,89,98,1
51062,56,77,0
114180,85,97,1
32016,45,70,0
132103,90,99,1
61294,64,82,0
121387,88,98,1
39898,50,76,0
116769,88,97,1
46716,51,77,0
133649,92,99,1
49433,56,75,0
122069,87,97,1
49627,63,76,0
122820,88,98,1
50313,56,77,0
134945,91,99,1
50233,56,77,0
145251,94,99,1
35337,52,72,0
126414,87,98,1
48095,56,76,0
129603,89,98,1
39953,51,75,0
137875,90,98,1
40207,53,73,0
131699,91,98,1
43211,55,74,0
127151,89,98,1
38601,51,75,0
131505,90,97,1
57785,61,77,0
119475,85,98,1
48354,57,78,0
133660,92,99,1
42369,51,75,0
140502,92,99,1
61867,61,82,0
137835,94,97,1
44449,59,75,0
121472,89,98,1
36956,55,70,0
133764,91,98,1
45485,56,74,0
128283,91,98,1
41192,54,74,0
121045,88,96,1
47642,55,79,0
140109,94,98,1
48066,50,78,0
128780,88,99,1
53619,65,77,0
125458,89,98,1
46708,54,76,0
118344,88,96,1
40011,56,71,0
143668,92,99,1
54683,56,81,0
132904,89,97,1
46564,54,73,0
126531,89,99,1
45988,51,76,0
119691,87,96,1
40519,53,78,0
122570,89,99,1
53827,61,77,0
126954,87,98,1
53096,56,81,0
119148,89,96,1
71570,63,86,0
134869,92,96,1
36666,49,71,0
131960,85,99,1
46500,54,76,0
110069,86,97,1
47253,53,81,0
121877,89,99,1
45071,54,74,0
134080,93,99,1
58101,62,80,0
110388,85,95,1
47004,57,77,0
113186,86,97,1
49395,60,79,0
138046,92,98,1
47405,54,78,0
123840,86,99,1
28506,46,62,0
134977,94,98,1
46891,58,75,0
131898,92,98,1
45131,55,80,0
128977,88,99,1
51721,58,77,0
123062,86,96,1
51781,53,77,0
130842,90,98,1
38840,57,71,0
123140,87,99,1
38422,48,71,0
128582,91,96,1
39450,46,74,0
141625,93,98,1
51267,55,79,0
125727,89,98,1
58230,59,80,0
127023,90,94,1
60506,65,83,0
127634,90,98,1
43504,48,75,0
105699,85,97,1
38686,50,72,0
119999,85,96,1
53884,59,80,0
138307,90,98,1
29841,43,70,0
131511,89,99,1
72098,68,85,0
142444,92,99,1
36405,53,71,0
140632,93,99,1
42034,51,76,0
154117,97,99,1
34702,46,73,0
129314,91,98,1
47832,57,74,0
139775,94,98,1
44382,53,74,0
131628,89,98,1
62492,60,81,0
130450,91,97,1
34374,44,71,0
125657,89,99,1
25283,46,63,0
134545,93,97,1
49232,57,76,0
154359,96,99,1
54185,54,82,0
134263,87,99,1
46057,51,77,0
115576,86,97,1
64945,63,82,0
122571,89,99,1
46544,56,75,0
150466,95,98,1
26577,47,62,0
128934,90,98,1
50161,63,75,0
121947,88,98,1
43383,55,74,0
115025,85,98,1
54921,57,82,0
134043,92,98,1
32123,47,69,0
126871,86,98,1
40842,50,78,0
119014,88,96,1
41394,52,72,0
120772,89,95,1
49065,56,74,0
133788,90,97,1
38417,51,71,0
120836,89,98,1
60379,64,81,0
118163,87,96,1
35181,50,72,0
109735,83,95,1
45530,54,76,0
121048,87,96,1
40338,54,77,0
127376,89,98,1
44421,57,77,0
132207,90,97,1
33191,51,71,0
125877,88,99,1
41117,54,73,0
114416,85,95,1
48235,56,76,0
140154,93,99,1
39001,50,73,0
143400,94,98,1
73363,65,88,0
133427,91,99,1
42159,50,73,0
115981,87,97,1
47274,58,75,0
129528,91,96,1
42983,55,73,0
120200,90,95,1
28788,47,67,0
125725,86,99,1
39449,50,74,0
125541,89,98,1
32565,49,67,0
132539,89,98,1
40257,50,70,0
132713,88,98,1
46051,53,75,0
123137,87,97,1
37327,47,73,0
131720,92,97,1
34993,51,71,0
134714,91,98,1
50883,55,78,0
111326,85,96,1
43261,55,73,0
144429,94,98,1
47564,53,77,0
129356,87,99,1
36784,47,71,0
139080,91,99,1
46818,58,75,0
137239,93,98,1
54733,62,80,0
128649,90,99,1
63018,63,82,0
124376,89,95,1
43116,52,76,0
135297,93,99,1
43796,57,75,0
125243,91,95,1
59626,66,79,0
129296,92,97,1
58836,61,82,0
124873,88,94,1
54673,56,80,0
141365,95,99,1
51801,58,78,0
113535,85,96,1
36472,49,73,0
134893,92,97,1
42356,54,77,0
121909,85,98,1
52148,57,80,0
137441,94,99,1
56221,62,80,0
153066,96,99,1
40719,49,73,0
117856,86,97,1
44243,54,74,0
126745,89,98,1
43353,56,77,0
130356,91,98,1
44814,52,77,0
145139,93,98,1
53543,57,80,0
112487,87,96,1
41352,51,73,0
110441,83,95,1
46569,57,75,0
138326,92,99,1
50691,58,80,0
122593,88,98,1
45576,53,75,0
111415,84,98,1
58607,63,78,0
123666,89,98,1
43413,53,74,0
115563,84,99,1
32558,50,77,0
129672,90,97,1
39940,52,72,0
113351,86,97,1
46155,57,77,0
125337,89,97,1
55749,59,79,0
124365,89,97,1
34795,49,72,0
115271,86,96,1
40932,53,75,0
120515,85,97,1
48734,53,78,0
139701,90,99,1
39010,51,70,0
123197,90,97,1
41789,56,71,0
144668,94,99,1
42045,59,77,0
123847,86,99,1
48539,55,79,0
136916,92,98,1
42780,56,73,0
143402,91,99,1
32074,47,67,0
107946,85,97,1
42817,53,74,0
123355,88,95,1
39814,51,72,0
132478,92,98,1
55546,58,81,0
122762,89,97,1
42850,55,75,0
139935,93,99,1
30199,48,64,0
131256,89,99,1
48919,60,75,0
132570,91,98,1
46938,52,75,0
135584,89,97,1
43265,58,73,0
152278,96,98,1
47122,59,72,0
147384,96,98,1
49127,54,79,0
131975,91,96,1
47211,56,75,0
117449,85,98,1
46018,55,73,0
149135,94,98,1
50587,55,76,0
132809,92,97,1
59169,62,79,0
122983,89,96,1
35324,49,70,0
140774,95,98,1
48145,57,74,0
130224,90,99,1
35677,50,70,0
124598,87,97,1
44583,54,73,0
121166,86,97,1
43094,53,75,0
95054,79,95,1
45272,55,76,0
131027,90,97,1
55414,64,75,0
118677,87,97,1
43435,54,78,0
139574,90,99,1
37625,50,68,0
133664,90,98,1
46898,57,77,0
143624,94,98,1
45830,51,75,0
130070,90,98,1
48950,55,78,0
122416,87,98,1
47113,51,79,0
134461,90,98,1
36608,46,72,0
114337,87,96,1
54362,57,81,0
112673,86,98,1
58358,61,81,0
142079,93,98,1
47036,54,73,0
133063,90,97,1
31533,47,67,0
135660,91,98,1
33366,49,69,0
112078,84,97,1
52504,57,80,0
108391,82,96,1
53981,62,81,0
136476,91,98,1
44274,51,76,0
123534,86,97,1
44448,58,77,0
137265,94,97,1
54916,53,81,0
135907,91,99,1
49402,55,76,0
123688,88,96,1
42702,52,74,0
133146,90,96,1
51401,60,78,0
140996,92,98,1
52489,62,80,0
112079,84,97,1
47190,58,80,0
115808,86,97,1
55503,57,81,0
135442,88,99,1
53501,59,80,0
126078,90,99,1
59722,65,85,0
136984,91,99,1
39949,52,73,0
133767,90,98,1
44809,56,72,0
119063,86,98,1
39948,57,75,0
123583,89,96,1
44709,58,73,0
124243,87,96,1
46121,54,75,0
125644,90,97,1
49554,59,77,0
130880,90,96,1
46264,54,76,0
126584,89,98,1
39703,56,71,0
142890,90,99,1
43154,50,74,0
104650,84,96,1
45142,53,75,0
114132,86,98,1
40088,52,74,0
117604,87,98,1
50353,58,81,0
141183,92,99,1
40253,51,73,0
107797,84,93,1
40244,53,75,0
122713,86,97,1
47169,57,77,0
128602,90,99,1
40876,53,71,0
120047,87,98,1
50517,55,80,0
124520,87,98,1
39301,54,69,0
117025,87,97,1
39558,48,72,0
113979,82,98,1
46800,52,78,0
130397,90,98,1
63079,62,83,0
119606,85,97,1
35630,49,71,0
118387,85,96,1
62944,63,82,0
125285,89,99,1
31074,42,71,0
132953,91,99,1
37479,53,73,0
130226,87,98,1
49896,57,82,0
140197,95,97,1
58098,59,80,0
119803,85,97,1
55443,59,78,0
120203,89,97,1
48487,56,79,0
116898,86,97,1
36918,50,72,0
127576,91,98,1
48282,59,77,0
138491,92,98,1
41569,51,70,0
129293,90,97,1
40500,54,74,0
134706,92,99,1
50094,56,78,0
124080,86,98,1
46412,57,75,0
129359,92,97,1
47344,55,73,0
131302,91,97,1
53592,60,79,0
129973,89,96,1
36719,50,71,0
112848,83,96,1
71500,63,86,0
116377,86,98,1
53061,54,82,0
116412,87,96,1
52373,58,80,0
130357,93,97,1
41492,53,73,0
141202,95,97,1
42011,52,70,0
125205,86,97,1
42593,56,74,0
129145,90,98,1
44578,53,76,0
140376,94,98,1
32409,43,69,0
127922,90,98,1
47176,56,77,0
130331,90,97,1
49622,57,78,0
118937,83,98,1
46391,55,78,0
117620,86,97,1
51566,61,75,0
114113,82,97,1
64699,61,86,0
147456,93,99,1
50701,54,77,0
112219,85,98,1
63735,61,81,0
129563,85,97,1
47103,58,75,0
137773,92,96,1
42099,54,71,0
123875,86,95,1
43846,57,75,0
112675,87,94,1
36921,48,72,0
119021,87,98,1
53042,59,76,0
112288,88,94,1
50273,58,75,0
124726,87,97,1
34923,53,74,0
127660,87,98,1
46077,53,80,0
131734,89,97,1
47796,55,77,0
138113,91,99,1
47137,55,78,0
130720,91,98,1
39653,49,71,0
119770,85,98,1
43461,48,80,0
130388,89,98,1
46802,57,79,0
114657,86,96,1
28832,44,65,0
103603,79,97,1
46420,52,79,0
120272,86,98,1
53268,56,78,0
126948,89,97,1
54092,63,77,0
119959,88,99,1
54434,52,83,0
115982,88,97,1
48305,55,74,0
112592,86,98,1
35213,48,68,0
121826,88,96,1
55693,63,78,0
126623,89,98,1
34622,49,71,0
134725,88,98,1
42012,50,76,0
101710,81,96,1
51875,60,79,0
133022,90,99,1
34359,50,69,0
131784,91,97,1
33256,50,71,0
110107,84,96,1
41812,56,75,0
127534,90,97,1
47365,61,77,0
130121,91,98,1
44543,52,75,0
136326,91,99,1
53446,58,77,0
125044,87,97,1
45775,57,77,0
132509,91,99,1
39802,56,70,0
126594,89,96,1
50949,55,79,0
134308,93,99,1
51491,56,81,0
128915,90,97,1
45072,48,78,0
117482,86,96,1
53144,57,79,0
125366,88,95,1
47949,58,73,0
130935,89,98,1
67473,61,86,0
124411,89,99,1
28880,49,67,0
129186,90,96,1
53239,62,79,0
119057,89,95,1
46628,55,78,0
119012,84,97,1
51499,62,77,0
130038,91,98,1
44531,56,69,0
110078,86,96,1
44022,45,78,0
130087,87,97,1
49674,57,77,0
114420,88,96,1
45730,56,80,0
141669,94,97,1
36352,45,73,0
125890,91,95,1
36540,51,66,0
143056,92,99,1
32269,43,70,0
123107,88,98,1
44308,57,77,0
112180,85,95,1
41753,57,72,0
136636,90,99,1
54043,60,78,0
149846,94,99,1
43340,52,76,0
136182,91,96,1
42028,54,76,0
124301,85,99,1
55461,62,80,0
120769,87,98,1
48614,51,80,0
132778,89,99,1
37140,53,73,0
124981,89,98,1
36437,54,72,0
119519,88,96,1
49825,57,78,0
125492,89,99,1
39289,53,73,0
132449,91,97,1
43617,52,75,0
118445,89,97,1
43523,56,72,0
115308,87,96,1
36425,47,75,0
123142,88,99,1
29116,42,66,0
132349,89,97,1
57480,57,80,0
100922,82,94,1
64987,66,80,0
122902,90,95,1
47514,56,77,0
118750,87,98,1
46879,53,79,0
131607,91,98,1
36054,52,72,0
136991,94,98,1
52077,58,80,0
130629,91,99,1
54174,60,80,0
128274,87,99,1
34313,52,69,0
128138,89,96,1
43174,54,74,0
122545,88,98,1
53963,62,76,0
108032,84,95,1
43184,55,73,0
133754,92,97,1
70882,71,81,0
132273,92,97,1
48296,53,80,0
129062,89,98,1
49975,58,75,0
121591,86,97,1
41309,53,73,0
112724,85,98,1
46338,54,75,0
135784,93,98,1
45496,55,76,0
119921,85,96,1
39473,50,72,0
112827,85,99,1
46060,57,74,0
118864,89,96,1
43518,51,74,0
121145,90,98,1
46041,55,77,0
130060,90,97,1
50273,54,80,0
141704,93,99,1
43762,49,77,0
127650,91,99,1
41491,53,75,0
126586,86,97,1
55188,58,77,0
147135,94,98,1
40166,55,70,0
123290,89,98,1
55715,58,84,0
147357,96,99,1
49020,52,76,0
138204,91,98,1
44205,48,76,0
135192,88,99,1
48726,51,77,0
141838,94,99,1
41349,51,75,0
132951,88,99,1
40498,52,74,0
137547,94,97,1
42937,54,71,0
131968,88,98,1
58294,60,79,0
138258,92,98,1
34941,55,70,0
120087,85,98,1
46488,54,76,0
106768,83,95,1
49326,59,76,0
137190,92,98,1
37462,53,71,0
126006,90,97,1
47708,56,74,0
128911,92,96,1
21690,42,62,0
134501,93,98,1
51983,58,76,0
136207,91,98,1
45308,58,75,0
110253,81,97,1
56144,60,80,0
136678,91,97,1
36008,55,70,0
133373,92,96,1
39096,49,73,0
127014,90,98,1
52219,56,79,0
117118,87,95,1
54340,60,76,0
139745,92,98,1
47592,56,78,0
125762,89,99,1
40310,48,76,0
121786,88,97,1
38631,53,75,0
120024,87,97,1
34951,50,72,0
145437,96,96,1
62855,58,84,0
118535,87,97,1
36961,52,71,0
127666,88,99,1
50967,56,77,0
116024,82,97,1
43414,52,77,0
113189,85,99,1
36807,50,71,0
141523,94,97,1
67445,68,82,0
140017,93,98,1
46547,56,73,0
118878,85,97,1
53584,56,79,0
114921,86,96,1
39106,51,75,0
130336,93,97,1
62483,61,81,0
129236,88,98,1
44115,55,73,0
131037,91,99,1
56081,59,79,0
128015,88,97,1
51700,62,78,0
126656,89,99,1
36474,48,71,0
118798,85,97,1
39913,49,74,0
130732,90,97,1
59928,57,82,0
139930,92,97,1
49855,58,79,0
125429,91,97,1
51171,56,79,0
121175,86,99,1
46351,60,74,0
151443,95,99,1
43988,57,72,0
124651,87,96,1
38998,55,70,0
125493,87,98,1
42917,58,77,0
118834,86,97,1
42238,53,76,0
121114,86,98,1
42562,51,75,0
124758,88,97,1
44261,52,73,0
118763,83,96,1
48917,58,77,0
132872,90,97,1
48025,58,74,0
132811,92,97,1
40310,56,77,0
138456,93,97,1
39384,51,73,0
132135,91,99,1
41980,54,75,0
121371,88,97,1
48283,57,75,0
134396,87,97,1
42062,52,74,0
138744,92,99,1
50994,55,79,0
130435,90,98,1
46598,55,76,0
132873,92,97,1
49494,56,79,0
128752,87,99,1
47353,56,78,0
140553,93,99,1
43412,55,72,0
122506,88,97,1
49955,61,73,0
111527,85,95,1
41074,50,75,0
117603,87,95,1
49274,59,78,0
124359,90,98,1
44662,51,75,0
125462,89,99,1
36775,51,71,0
124123,88,97,1
30451,47,63,0
124936,87,99,1
36829,47,73,0
121679,88,96,1
37806,50,69,0
139911,91,99,1
49983,62,78,0
130101,89,98,1
60842,58,83,0
140867,91,99,1
50280,59,76,0
129315,89,99,1
43900,51,75,0
129044,87,98,1
45739,53,77,0
136042,94,96,1
50741,56,81,0
147254,94,99,1
30752,45,68,0
142348,94,98,1
35573,50,70,0
106496,85,95,1
48046,56,76,0
117389,85,97,1
51246,57,81,0
100129,80,94,1
44461,54,72,0
130518,91,97,1
52118,55,78,0
118386,87,97,1
53254,56,77,0
139885,95,98,1
49412,57,77,0
131418,91,99,1
39233,56,73,0
137951,92,98,1
41738,56,74,0
126438,88,98,1
38562,54,71,0
136706,91,99,1
41081,53,72,0
123948,89,99,1
65607,64,85,0
131459,91,99,1
53237,57,78,0
135018,91,99,1
44084,52,77,0
120728,85,98,1
39254,50,72,0
131100,91,97,1
48699,53,76,0
107938,85,93,1
60429,60,80,0
135792,90,98,1
41064,57,73,0
134734,89,99,1
46677,59,80,0
141422,89,99,1
41067,55,75,0
134094,89,98,1
43334,55,74,0
136513,90,99,1
53487,60,83,0
143959,91,99,1
39111,52,74,0
139498,89,99,1
53073,62,77,0
121676,88,99,1
39441,50,70,0
120100,87,96,1
49871,58,78,0
131134,91,97,1
50873,60,80,0
127292,86,97,1
56708,57,80,0
133837,92,97,1
48866,59,75,0
119789,88,98,1
52299,61,77,0
143383,93,99,1
32425,44,69,0
105828,81,95,1
44097,55,75,0
128426,92,97,1
35251,54,71,0
136325,91,99,1
45273,57,74,0
143463,93,99,1
39424,50,71,0
125766,87,96,1
42232,53,74,0
132289,90,99,1
40864,48,73,0
131944,90,96,1
38441,48,74,0
109641,84,96,1
41229,53,72,0
113080,88,93,1
30124,48,67,0
113663,87,97,1
41382,52,76,0
109495,83,97,1
48409,52,78,0
140217,93,98,1
33176,50,71,0
113082,82,98,1
41338,51,73,0
112063,82,98,1
42028,52,73,0
134751,89,98,1
43970,51,78,0
119450,86,98,1
64744,65,81,0
126260,90,97,1
49961,59,75,0
127202,87,98,1
48727,57,80,0
131607,89,99,1
46376,55,75,0
141970,92,99,1
58373,60,82,0
111030,82,96,1
35051,48,69,0
120142,87,98,1
41867,55,72,0
131276,90,98,1
46535,57,73,0
135074,92,99,1
47048,55,74,0
123964,89,97,1
38548,54,70,0
126447,88,98,1
59719,61,80,0
137126,90,99,1
55815,57,80,0
119999,88,98,1
51854,60,75,0
129305,88,99,1
42608,54,74,0
121357,89,96,1
49318,59,77,0
138944,91,99,1
44697,52,74,0
105592,83,94,1
48869,54,75,0
122953,89,98,1
42987,52,73,0
127309,89,98,1
47299,56,74,0
123545,89,98,1
40357,47,76,0
121011,88,95,1
53444,55,76,0
131949,92,97,1
42124,54,74,0
141527,94,99,1
45507,54,74,0
144780,94,99,1
58869,60,82,0
131579,91,98,1
40860,55,77,0
137512,92,98,1
45251,57,76,0
131274,90,98,1
35472,55,69,0
124004,90,94,1
39583,52,71,0
130759,90,97,1
44590,54,74,0
115887,87,98,1
53509,54,83,0
114983,85,97,1
45491,59,73,0
121760,86,98,1
51152,56,78,0
122202,89,98,1
50749,59,74,0
152771,98,99,1
53397,59,82,0
138652,91,98,1
40612,55,74,0
140766,92,97,1
56542,61,82,0
132461,91,98,1
42327,51,76,0
141347,95,99,1
61923,58,83,0
106650,83,95,1
48575,55,78,0
142369,93,99,1
51843,60,79,0
124872,89,99,1
39379,51,73,0
118854,88,95,1
57502,60,81,0
139475,91,98,1
43523,53,75,0
116364,85,97,1
43348,57,70,0
127879,90,97,1
36574,49,73,0
127261,87,98,1
34489,49,69,0
127136,89,98,1
40980,53,72,0
124967,89,98,1
58435,62,82,0
131469,92,97,1
39468,50,74,0
117034,88,97,1
38859,47,76,0
127983,90,97,1
37375,50,73,0
141084,94,99,1
48115,61,77,0
127137,91,97,1
47562,58,74,0
130244,89,99,1
49025,55,78,0
130635,84,99,1
50909,61,77,0
110607,86,97,1
47015,56,75,0
135599,93,99,1
37335,56,68,0
138611,91,99,1
46695,55,77,0
143833,95,99,1
49526,59,76,0
129679,89,99,1
44775,58,76,0
115483,87,96,1
58568,62,81,0
120811,85,99,1
36511,52,69,0
109604,82,99,1
42963,57,74,0
118460,86,97,1
42078,53,69,0
125404,88,97,1
41039,56,74,0
116347,87,97,1
41048,54,74,0
119844,86,99,1
42190,53,76,0
105325,81,98,1
51777,60,76,0
132433,89,99,1
36007,52,73,0
112074,86,95,1
53752,59,80,0
123270,90,97,1
40509,55,75,0
121562,86,98,1
36356,52,71,0
121749,84,98,1
40535,49,75,0
122326,88,99,1
31830,45,68,0
100996,81,96,1
39022,54,68,0
119752,86,99,1
41369,46,72,0
126862,89,98,1
44746,53,76,0
118866,87,98,1
68410,67,85,0
133847,92,96,1
37237,48,71,0
128145,90,99,1
37681,45,72,0
129850,90,99,1
31458,45,69,0
144247,96,98,1
53544,57,78,0
125154,86,98,1
44178,57,71,0
136402,93,97,1
50824,62,78,0
131200,91,98,1
43041,54,77,0
135500,91,97,1
44985,58,75,0
130655,87,98,1
38464,50,73,0
130269,91,98,1
60680,65,83,0
128627,87,99,1
40531,53,73,0
127452,89,98,1
50252,53,80,0
133406,89,99,1
38400,51,70,0
125978,91,96,1
55142,58,82,0
128516,87,98,1
40446,53,74,0
139475,95,99,1
56692,63,82,0
137564,91,99,1
40811,52,73,0
130430,89,97,1
57708,60,83,0
117804,88,97,1
60535,62,81,0
138841,92,99,1
41882,53,74,0
124492,89,97,1
48938,55,77,0
126484,87,99,1
36024,54,68,0
127574,90,99,1
51746,58,79,0
129094,86,98,1
51662,59,81,0
114305,84,96,1
41000,50,74,0
123741,87,98,1
44200,53,74,0
130169,89,98,1
66279,61,83,0
119547,86,96,1
27597,46,66,0
140646,93,97,1
72142,62,86,0
132818,90,99,1
61348,64,81,0
125589,87,98,1
55941,62,78,0
110842,84,96,1
57021,60,82,0
121216,87,98,1
40485,51,76,0
129438,89,97,1
35858,47,72,0
125376,91,98,1
42082,55,73,0
122234,87,99,1
46148,57,77,0
142287,94,98,1
45377,60,73,0
126497,89,98,1
41451,50,72,0
126005,87,99,1
36749,51,70,0
110346,85,99,1
45300,56,75,0
131245,90,99,1
43327,51,78,0
119230,87,96,1
56283,62,79,0
129740,90,98,1
34622,46,70,0
123189,87,98,1
40586,48,76,0
136788,93,98,1
39524,51,76,0
129557,91,97,1
47374,49,77,0
132669,90,97,1
33743,50,72,0
127600,88,99,1
30263,52,68,0
121128,87,99,1
56162,55,84,0
98571,81,92,1
34343,45,67,0
125026,88,97,1
43108,55,75,0
110488,84,96,1
43527,53,75,0
126777,90,98,1
52248,55,79,0
145106,94,99,1
32591,47,70,0
131409,90,96,1
53923,60,79,0
123666,88,98,1
36426,53,70,0
113367,86,97,1
34745,46,71,0
128208,90,98,1
47752,58,76,0
124994,88,99,1
47014,50,77,0
124381,86,99,1
61255,58,82,0
126300,89,99,1
40736,54,71,0
129207,88,99,1
50073,56,79,0
123736,88,98,1
44457,52,76,0
131582,91,99,1
48976,58,78,0
124414,88,96,1
54816,59,79,0
121319,86,95,1
48323,56,78,0
128628,90,97,1
30098,44,70,0
132996,91,98,1
37124,50,73,0
134268,90,98,1
49021,58,77,0
135832,89,99,1
58079,66,79,0
134417,91,98,1
49042,57,76,0
129874,92,98,1
54663,63,82,0
119627,85,98,1
38406,48,76,0
120527,84,99,1
64034,61,82,0
123223,87,98,1
52138,62,77,0
120893,89,96,1
47220,50,78,0
122039,86,98,1
38698,48,75,0
107982,85,96,1
51089,57,80,0
129115,89,98,1
45340,55,75,0
125299,89,97,1
48175,60,75,0
149572,93,99,1
43871,49,75,0
138249,93,99,1
40008,53,75,0
131006,89,99,1
41262,53,75,0
123698,84,98,1
42508,54,73,0
136407,91,98,1
48836,61,75,0
116853,86,94,1
40642,54,72,0
133597,90,99,1
45872,52,77,0
140385,92,99,1
64477,62,85,0
128723,91,97,1
46645,58,73,0
112505,85,96,1
39656,49,75,0
95987,81,96,1
38652,48,73,0
110832,84,98,1
56468,61,82,0
134503,89,97,1
52219,59,77,0
114807,85,97,1
41127,51,72,0
131117,90,97,1
50718,54,77,0
140254,91,98,1
35389,47,69,0
124422,89,96,1
40286,54,74,0
118611,87,97,1
50740,58,80,0
122880,89,97,1
49420,55,81,0
121985,89,97,1
46923,55,75,0
124553,88,97,1
37156,50,71,0
120057,88,98,1
58936,62,83,0
121702,88,97,1
43885,56,75,0
102210,84,98,1
51907,58,80,0
115274,84,96,1
62922,65,84,0
123198,88,98,1
38929,54,75,0
124064,88,99,1
31907,43,70,0
119976,87,98,1
47046,55,77,0
146826,94,98,1
50529,58,80,0
139910,91,99,1
52047,58,83,0
139253,94,96,1
37681,49,71,0
134971,93,98,1
50468,57,76,0
123550,88,97,1
38028,54,69,0
128237,89,99,1
35873,50,72,0
124827,88,97,1
42712,52,77,0
128575,90,98,1
50169,56,79,0
134251,92,99,1
30465,43,66,0
142181,91,99,1
53939,57,81,0
104516,83,94,1
42708,52,74,0
118332,86,98,1
35873,46,71,0
151079,94,99,1
42396,53,71,0
101024,82,98,1
49630,59,75,0
138717,93,98,1
50181,56,79,0
136343,90,98,1
38221,52,70,0
139255,94,97,1
63400,60,82,0
118214,87,97,1
42574,51,71,0
136293,92,98,1
41951,55,73,0
133752,90,98,1
39316,55,72,0
136031,92,97,1
56650,63,80,0
137300,89,99,1
54445,61,82,0
126645,87,98,1
41746,53,74,0
122797,85,98,1
41641,53,72,0
125293,87,96,1
55747,61,78,0
119272,86,97,1
44101,56,75,0
110625,83,98,1
42541,57,69,0
138525,92,98,1
39000,51,71,0
130767,88,99,1
53819,59,78,0
132819,90,98,1
45972,51,76,0
125478,89,98,1
32724,43,67,0
116203,87,96,1
48283,53,78,0
130684,91,97,1
55884,56,79,0
131931,90,97,1
40610,53,74,0
125075,90,94,1
58922,57,81,0
111148,84,93,1
41527,56,71,0
147917,93,99,1
44184,56,78,0
120395,86,99,1
38227,47,72,0
120499,87,98,1
64262,62,82,0
129587,88,97,1
42736,59,74,0
138118,92,99,1
55091,58,80,0
138192,90,97,1
36470,55,68,0
130712,90,98,1
38268,49,72,0
113463,83,96,1
42662,53,75,0
131668,90,99,1
38650,51,71,0
119430,86,96,1
25303,44,64,0
148532,94,99,1
52581,61,79,0
126303,89,98,1
35892,54,67,0
120576,86,98,1
27830,45,63,0
126868,90,96,1
40608,51,74,0
128106,92,97,1
39735,51,73,0
143892,94,99,1
49616,52,74,0
129446,89,97,1
38014,52,70,0
132754,91,97,1
49596,58,80,0
117113,85,97,1
33296,45,70,0
133243,91,99,1
47761,56,77,0
121123,87,96,1
53138,54,77,0
126330,89,99,1
55460,65,77,0
104941,82,97,1
24197,44,63,0
149258,95,99,1
64479,59,82,0
129707,90,99,1
65593,61,85,0
144102,92,99,1
43591,51,74,0
130538,91,96,1
39900,49,73,0
148742,96,99,1
58948,60,82,0
140989,89,99,1
52268,58,76,0
135991,91,97,1
60194,63,84,0
110842,82,98,1
50118,56,79,0
120357,87,97,1
35880,53,71,0
126326,89,97,1
42923,55,76,0
123549,89,98,1
50354,54,79,0
123362,88,99,1
44038,49,77,0
137925,93,99,1
50147,57,82,0
137012,94,97,1
41078,51,72,0
115794,84,97,1
46125,56,78,0
124519,89,98,1
52619,57,77,0
119793,85,98,1
38303,51,71,0
136391,93,98,1
44592,56,76,0
122828,89,97,1
44478,51,77,0
121860,88,97,1
54479,56,78,0
112894,86,96,1
53482,60,79,0
118574,87,96,1
46106,51,77,0
141050,94,99,1
46700,51,76,0
121614,87,98,1
36270,50,71,0
136372,93,99,1
36034,44,70,0
133177,92,98,1
50144,57,76,0
137958,91,99,1
47751,55,74,0
136735,91,99,1
30602,50,67,0
144200,94,99,1
51071,53,78,0
135340,89,97,1
51271,60,82,0
122687,87,99,1
40248,46,76,0
124286,88,99,1
46872,55,80,0
91810,72,95,1
54889,59,81,0
138383,92,98,1
48164,55,77,0
130467,87,98,1
47705,55,76,0
132093,92,99,1
